,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
95,ViT-B-16-SigLIP,webli,siglip,11,mountain,mountain,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--11--mountain--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
96,ViT-B-16-SigLIP,webli,sigmoid,12,park,park,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--12--park--indomain,0.952323717948718,0.9895025102692835,0.8665067945643485,0.9239292563392286,0.03688114935407391,0.08470262987696796,0.0889900769851197
97,ViT-B-16-SigLIP,webli,isotonic,12,park,park,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--12--park--indomain,0.9543269230769231,0.9895738893925657,0.872501998401279,0.927357689039932,0.03941217438434521,0.09370602980599944,0.10685744928034385
98,ViT-B-16-SigLIP,webli,siglip,12,park,park,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--12--park--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
99,ViT-B-16-SigLIP,webli,sigmoid,13,parking_garage-outdoor,outdoor parking garage,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--13--parking_garage-outdoor--indomain,0.9801014957264957,0.9619159795838241,0.9792166266986411,0.9704892057833234,0.01928833061409947,0.030896920508491688,0.03110650164723445
100,ViT-B-16-SigLIP,webli,isotonic,13,parking_garage-outdoor,outdoor parking garage,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--13--parking_garage-outdoor--indomain,0.9794337606837606,0.9571651090342679,0.982414068745004,0.9696252465483235,0.01948467813518331,0.02966761755300875,0.029756732279519128
101,ViT-B-16-SigLIP,webli,siglip,13,parking_garage-outdoor,outdoor parking garage,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--13--parking_garage-outdoor--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
102,ViT-B-16-SigLIP,webli,sigmoid,14,playground,playground,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--14--playground--indomain,0.9600694444444444,0.9876051350154936,0.8916866506794564,0.9371980676328503,0.02775021140242358,0.034314858607569415,0.0348939116130139
103,ViT-B-16-SigLIP,webli,isotonic,14,playground,playground,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--14--playground--indomain,0.9580662393162394,0.987957181088314,0.8852917665867306,0.9338111298482293,0.02806900406362469,0.03418357856807005,0.03504946157399278
104,ViT-B-16-SigLIP,webli,siglip,14,playground,playground,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--14--playground--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
105,ViT-B-16-SigLIP,webli,sigmoid,15,pond,pond,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--15--pond--indomain,0.9532585470085471,0.9895359417652412,0.8693045563549161,0.925531914893617,0.033020010549896214,0.04407315893599252,0.0446909039679784
106,ViT-B-16-SigLIP,webli,isotonic,15,pond,pond,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--15--pond--indomain,0.9591346153846154,0.9875666074600356,0.8888888888888888,0.935633151030711,0.030633376917057347,0.04270842174187064,0.044102011774161176
107,ViT-B-16-SigLIP,webli,siglip,15,pond,pond,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--15--pond--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
108,ViT-B-16-SigLIP,webli,sigmoid,16,train_station-platform,platform train station,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--16--train_station-platform--indomain,0.9666132478632479,0.9861830742659758,0.9128697042366107,0.9481112494811125,0.02494263819787612,0.029959093736637812,0.029854888138603906
109,ViT-B-16-SigLIP,webli,isotonic,16,train_station-platform,platform train station,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--16--train_station-platform--indomain,0.9766292735042735,0.9797938144329897,0.9496402877697842,0.9644814288613761,0.023113467772260893,0.027900542013054936,0.02859772536533292
110,ViT-B-16-SigLIP,webli,siglip,16,train_station-platform,platform train station,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--16--train_station-platform--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
111,ViT-B-16-SigLIP,webli,sigmoid,17,river,river,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--17--river--indomain,0.9544604700854701,0.9895786135024921,0.8729016786570744,0.9275854746230622,0.03146897544953143,0.045912070349222046,0.045928856153958274
112,ViT-B-16-SigLIP,webli,isotonic,17,river,river,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--17--river--indomain,0.9591346153846154,0.9875666074600356,0.8888888888888888,0.935633151030711,0.029241986257646093,0.047632999243277914,0.04785802829966499
113,ViT-B-16-SigLIP,webli,siglip,17,river,river,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--17--river--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
114,ViT-B-16-SigLIP,webli,sigmoid,18,schoolhouse,schoolhouse,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--18--schoolhouse--indomain,0.9594017094017094,0.9875776397515528,0.8896882494004796,0.936080740117746,0.027861307654945322,0.03694792606766462,0.037188432625797796
115,ViT-B-16-SigLIP,webli,isotonic,18,schoolhouse,schoolhouse,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--18--schoolhouse--indomain,0.9668803418803419,0.9849397590361446,0.9148681055155875,0.9486116866970576,0.02715505570362547,0.036465563293037385,0.036822593741226615
116,ViT-B-16-SigLIP,webli,siglip,18,schoolhouse,schoolhouse,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--18--schoolhouse--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
117,ViT-B-16-SigLIP,webli,sigmoid,19,viaduct,viaduct,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--19--viaduct--indomain,0.9290865384615384,0.9915211970074813,0.7945643485211831,0.8821832704681606,0.0498614674998065,0.07322537657412852,0.07362933501855119
118,ViT-B-16-SigLIP,webli,isotonic,19,viaduct,viaduct,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--19--viaduct--indomain,0.9360309829059829,0.9912578921806702,0.8157474020783373,0.8949791712343784,0.04868249223363132,0.07222992826264096,0.07353704147000173
119,ViT-B-16-SigLIP,webli,siglip,19,viaduct,viaduct,1,stadium-baseball,baseball stadium,xfer,eval--01--stadium-baseball--xfer--19--viaduct--indomain,0.9802350427350427,0.9626572327044025,0.9788169464428457,0.9706698374950455,0.01623688227134681,0.011218694552691286,0.010136188395607863
120,ViT-B-16-SigLIP,webli,sigmoid,0,airfield,airfield,2,beach,beach,xfer,eval--02--beach--xfer--00--airfield--indomain,0.9426207632772885,0.8968915845337376,0.9374009508716323,0.9166989538938396,0.04252946415332082,0.01882513881659071,0.018740975351404426
121,ViT-B-16-SigLIP,webli,isotonic,0,airfield,airfield,2,beach,beach,xfer,eval--02--beach--xfer--00--airfield--indomain,0.9419535628502802,0.8898842851810377,0.9445324881141046,0.9163943878531616,0.04390898617633415,0.019663810052227157,0.02122360676168985
122,ViT-B-16-SigLIP,webli,siglip,0,airfield,airfield,2,beach,beach,xfer,eval--02--beach--xfer--00--airfield--indomain,0.9202028289298105,0.8195089581950896,0.9786053882725833,0.892018779342723,0.06322535985158939,0.07983774675948149,0.08015151249254472
