,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
22,ViT-B-32-quickgelu,openai,isotonic,7,forest-broadleaf,broadleaf forest,7,forest-broadleaf,broadleaf forest,indomain,eval--07--forest-broadleaf--inclass--indomain--isotonic,0.9152337452982268,0.8887036265110463,0.8541666666666666,0.8710929519918283,0.06508999202281969,0.013336422118668992,0.012288435732192071
23,ViT-B-32-quickgelu,openai,SBA,7,forest-broadleaf,broadleaf forest,7,forest-broadleaf,broadleaf forest,indomain,eval--07--forest-broadleaf--inclass--indomain--SBA,0.92423428264374,0.8729729729729729,0.9058493589743589,0.8891073535194652,0.0585122872368267,0.028767869343100667,0.03066943994546886
24,ViT-B-32-quickgelu,openai,sigmoid,8,industrial_area,industrial area,8,industrial_area,industrial area,indomain,eval--08--industrial_area--inclass--indomain--sigmoid,0.8122235625251307,0.7592160522631825,0.6476910828025477,0.6990332975295381,0.13340332321329174,0.013999233365957289,0.012361853598836585
25,ViT-B-32-quickgelu,openai,isotonic,8,industrial_area,industrial area,8,industrial_area,industrial area,indomain,eval--08--industrial_area--inclass--indomain--isotonic,0.8131617745610508,0.7705711519845111,0.6337579617834395,0.6955002184359983,0.13358326228264006,0.01428850006198915,0.015303868637629319
26,ViT-B-32-quickgelu,openai,SBA,8,industrial_area,industrial area,8,industrial_area,industrial area,indomain,eval--08--industrial_area--inclass--indomain--SBA,0.8470714381450207,0.8247276172430128,0.6930732484076433,0.7531905688946572,0.11277796275279954,0.06382468376555148,0.06847730035721485
27,ViT-B-32-quickgelu,openai,sigmoid,9,field-cultivated,cultivated field,9,field-cultivated,cultivated field,indomain,eval--09--field-cultivated--inclass--indomain--sigmoid,0.8860978203083466,0.8430717863105175,0.8076769292283087,0.8249948948335716,0.08315215321397043,0.012631628319477936,0.010705385191126075
28,ViT-B-32-quickgelu,openai,isotonic,9,field-cultivated,cultivated field,9,field-cultivated,cultivated field,indomain,eval--09--field-cultivated--inclass--indomain--isotonic,0.886762360446571,0.8339408667476711,0.8232706917233107,0.8285714285714286,0.08336764368484421,0.010669590347377876,0.010075998331903114
29,ViT-B-32-quickgelu,openai,SBA,9,field-cultivated,cultivated field,9,field-cultivated,cultivated field,indomain,eval--09--field-cultivated--inclass--indomain--SBA,0.9096225412014886,0.8583234946871311,0.8720511795281887,0.8651328837762793,0.07012996064252326,0.03913348057643965,0.04214575320219778
30,ViT-B-32-quickgelu,openai,sigmoid,10,residential_neighborhood,residential neighborhood,10,residential_neighborhood,residential neighborhood,indomain,eval--10--residential_neighborhood--inclass--indomain--sigmoid,0.8747514910536779,0.825691862866584,0.7926249008723235,0.8088205543192394,0.08950443739211154,0.01480635408936049,0.014195443759534201
31,ViT-B-32-quickgelu,openai,isotonic,10,residential_neighborhood,residential neighborhood,10,residential_neighborhood,residential neighborhood,indomain,eval--10--residential_neighborhood--inclass--indomain--isotonic,0.873558648111332,0.8330501274426508,0.7775574940523394,0.8043478260869565,0.08984718777307403,0.01789891485137293,0.0179684658167565
32,ViT-B-32-quickgelu,openai,SBA,10,residential_neighborhood,residential neighborhood,10,residential_neighborhood,residential neighborhood,indomain,eval--10--residential_neighborhood--inclass--indomain--SBA,0.9016567263088138,0.860032362459547,0.8429817605075337,0.8514217060472568,0.07247337109450895,0.041436072838993,0.042305613929131784
33,ViT-B-32-quickgelu,openai,sigmoid,11,mountain,mountain,11,mountain,mountain,indomain,eval--11--mountain--inclass--indomain--sigmoid,0.8678290962331958,0.8227953410981698,0.7772102161100196,0.7993534047282279,0.09377573873994917,0.016407554273596425,0.016470937755847254
34,ViT-B-32-quickgelu,openai,isotonic,11,mountain,mountain,11,mountain,mountain,indomain,eval--11--mountain--inclass--indomain--isotonic,0.8684946093438041,0.8063754427390791,0.8051080550098232,0.8057412504915454,0.0938839381168392,0.015673627666989962,0.015800853613399602
35,ViT-B-32-quickgelu,openai,SBA,11,mountain,mountain,11,mountain,mountain,indomain,eval--11--mountain--inclass--indomain--SBA,0.899108212431785,0.8633590890605938,0.8341846758349706,0.8485211830535572,0.07385602345294819,0.037405461123533,0.038190635615021
36,ViT-B-32-quickgelu,openai,sigmoid,12,park,park,12,park,park,indomain,eval--12--park--inclass--indomain--sigmoid,0.7263157894736842,0.7100646352723915,0.3064966121960941,0.428173719376392,0.1987575361541227,0.05068559059523154,0.06018335493275279
37,ViT-B-32-quickgelu,openai,isotonic,12,park,park,12,park,park,indomain,eval--12--park--inclass--indomain--isotonic,0.7256495669553631,0.7291242362525459,0.28537265842965326,0.41019765110283585,0.19438823330325822,0.014637599488614405,0.014490146324445532
38,ViT-B-32-quickgelu,openai,SBA,12,park,park,12,park,park,indomain,eval--12--park--inclass--indomain--SBA,0.7405729513657562,0.7621268656716418,0.32562774013551216,0.4562971237084613,0.189011534154486,0.059671243008390815,0.07746809140334203
39,ViT-B-32-quickgelu,openai,sigmoid,13,parking_garage-outdoor,outdoor parking garage,13,parking_garage-outdoor,outdoor parking garage,indomain,eval--13--parking_garage-outdoor--inclass--indomain--sigmoid,0.9007561436672968,0.8710757639179573,0.8297448165869219,0.8499081070042883,0.0761685358171446,0.020355589105377297,0.020692244513417602
40,ViT-B-32-quickgelu,openai,isotonic,13,parking_garage-outdoor,outdoor parking garage,13,parking_garage-outdoor,outdoor parking garage,indomain,eval--13--parking_garage-outdoor--inclass--indomain--isotonic,0.9023764515257899,0.8626574563185697,0.8464912280701754,0.8544978868987724,0.07562601049668913,0.01263715830234232,0.008640741739651455
41,ViT-B-32-quickgelu,openai,SBA,13,parking_garage-outdoor,outdoor parking garage,13,parking_garage-outdoor,outdoor parking garage,indomain,eval--13--parking_garage-outdoor--inclass--indomain--SBA,0.9272211720226843,0.895222802087515,0.8891547049441786,0.8921784356871374,0.06069612319114191,0.042888212101620624,0.043851718508814246
42,ViT-B-32-quickgelu,openai,sigmoid,14,playground,playground,14,playground,playground,indomain,eval--14--playground--inclass--indomain--sigmoid,0.9298014986196924,0.9170565716716291,0.864128256513026,0.889806025588114,0.05256834750053863,0.01102438430826746,0.009078202050119583
43,ViT-B-32-quickgelu,openai,isotonic,14,playground,playground,14,playground,playground,indomain,eval--14--playground--inclass--indomain--isotonic,0.9295385828841857,0.9110365086026018,0.8701402805611222,0.8901189011890119,0.052983587749692695,0.009753322915721518,0.0070329817942785255
44,ViT-B-32-quickgelu,openai,SBA,14,playground,playground,14,playground,playground,indomain,eval--14--playground--inclass--indomain--SBA,0.9572761929801499,0.9454022988505747,0.9230460921843687,0.9340904481849523,0.03339701021225353,0.03242854397693871,0.032397901141011425
45,ViT-B-32-quickgelu,openai,sigmoid,15,pond,pond,15,pond,pond,indomain,eval--15--pond--inclass--indomain--sigmoid,0.9032688458972649,0.8640422077922078,0.8451766574037316,0.854505318081477,0.07124554974722509,0.014563623860682664,0.012311239508450719
46,ViT-B-32-quickgelu,openai,isotonic,15,pond,pond,15,pond,pond,indomain,eval--15--pond--inclass--indomain--isotonic,0.9042028018679119,0.8417457305502847,0.8805081381500596,0.8606907256499806,0.07113882112839122,0.009767827830794247,0.009615611705728363
47,ViT-B-32-quickgelu,openai,SBA,15,pond,pond,15,pond,pond,indomain,eval--15--pond--inclass--indomain--SBA,0.9088725817211474,0.8433059087509349,0.8951965065502183,0.868476795686501,0.06896333058791534,0.03244920865001486,0.03336736626434086
48,ViT-B-32-quickgelu,openai,sigmoid,16,train_station-platform,platform train station,16,train_station-platform,platform train station,indomain,eval--16--train_station-platform--inclass--indomain--sigmoid,0.9531519575315196,0.9247699079631853,0.9333602584814217,0.9290452261306532,0.03571022241364619,0.009817353095756069,0.008684374803686657
49,ViT-B-32-quickgelu,openai,isotonic,16,train_station-platform,platform train station,16,train_station-platform,platform train station,indomain,eval--16--train_station-platform--inclass--indomain--isotonic,0.953550099535501,0.912015503875969,0.9503231017770598,0.9307753164556962,0.03589992795710681,0.007219576796310046,0.006264937015787896
50,ViT-B-32-quickgelu,openai,SBA,16,train_station-platform,platform train station,16,train_station-platform,platform train station,indomain,eval--16--train_station-platform--inclass--indomain--SBA,0.9718646317186463,0.9509960159362549,0.9640549273021002,0.9574809466506218,0.023947176520065745,0.023934399454205817,0.023981824022354402
51,ViT-B-32-quickgelu,openai,sigmoid,17,river,river,17,river,river,indomain,eval--17--river--inclass--indomain--sigmoid,0.823680649526387,0.7553147144643602,0.7167721518987342,0.7355388674649889,0.12489715235277415,0.02403698863155016,0.025675641848480125
52,ViT-B-32-quickgelu,openai,isotonic,17,river,river,17,river,river,indomain,eval--17--river--inclass--indomain--isotonic,0.8211096075778078,0.7223451327433629,0.7749208860759493,0.7477099236641221,0.12476348311588759,0.015749933700108732,0.015979277140130723
53,ViT-B-32-quickgelu,openai,SBA,17,river,river,17,river,river,indomain,eval--17--river--inclass--indomain--SBA,0.8399188092016238,0.7595522964106523,0.7784810126582279,0.768900175815589,0.11743047449145143,0.04210358841126139,0.04608636506031619
54,ViT-B-32-quickgelu,openai,sigmoid,18,schoolhouse,schoolhouse,18,schoolhouse,schoolhouse,indomain,eval--18--schoolhouse--inclass--indomain--sigmoid,0.9366648850881881,0.9101214574898785,0.8992,0.9046277665995975,0.046901104435382354,0.011354534371504275,0.00905516424524386
55,ViT-B-32-quickgelu,openai,isotonic,18,schoolhouse,schoolhouse,18,schoolhouse,schoolhouse,indomain,eval--18--schoolhouse--inclass--indomain--isotonic,0.9361304115446285,0.914004914004914,0.8928,0.9032780250910563,0.047517120795609824,0.010780268312715214,0.006981298321122784
56,ViT-B-32-quickgelu,openai,SBA,18,schoolhouse,schoolhouse,18,schoolhouse,schoolhouse,indomain,eval--18--schoolhouse--inclass--indomain--SBA,0.9492250133618386,0.9150352388410337,0.9348,0.924812030075188,0.038898963223334845,0.019900241354531854,0.019842360045925333
57,ViT-B-32-quickgelu,openai,sigmoid,19,viaduct,viaduct,19,viaduct,viaduct,indomain,eval--19--viaduct--inclass--indomain--sigmoid,0.9272921678695536,0.8888439773645918,0.8910048622366289,0.8899231080534197,0.054179282478000364,0.013030084843834997,0.011928888116301656
58,ViT-B-32-quickgelu,openai,isotonic,19,viaduct,viaduct,19,viaduct,viaduct,indomain,eval--19--viaduct--inclass--indomain--isotonic,0.9268912055600107,0.8831272437175908,0.8970826580226904,0.8900502512562815,0.05440390613166034,0.014133689229380181,0.014536049154794839
59,ViT-B-32-quickgelu,openai,SBA,19,viaduct,viaduct,19,viaduct,viaduct,indomain,eval--19--viaduct--inclass--indomain--SBA,0.9355787222667736,0.892490118577075,0.9149108589951378,0.9035614245698279,0.0477701359403245,0.01829136672571633,0.017929509058584047
