,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
199,ViT-B-32-quickgelu,openai,isotonic,19,viaduct,viaduct,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--19--viaduct--indomain,0.8047313552526063,0.8133886255924171,0.5450575625248114,0.6527216543855479,0.14754774173435656,0.11229139478534961,0.11940884149045017
200,ViT-B-32-quickgelu,openai,sigmoid,0,airfield,airfield,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--00--airfield--indomain,0.9492995330220146,0.9099342868187089,0.9412235105957617,0.925314465408805,0.03989051190250365,0.029335604709635036,0.029323390501909467
201,ViT-B-32-quickgelu,openai,isotonic,0,airfield,airfield,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--00--airfield--indomain,0.9486324216144096,0.9072363356428021,0.942423030787685,0.9244949990194156,0.0415520427689598,0.031117969754497165,0.033966049311829054
202,ViT-B-32-quickgelu,openai,sigmoid,1,stadium-baseball,baseball stadium,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--01--stadium-baseball--indomain,0.9492995330220146,0.9093014280200695,0.9420231907237105,0.9253731343283582,0.04000729679121001,0.02967630292875447,0.029661017755274462
203,ViT-B-32-quickgelu,openai,isotonic,1,stadium-baseball,baseball stadium,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--01--stadium-baseball--indomain,0.9455637091394263,0.8953532300717794,0.9476209516193522,0.9207459207459208,0.041050712265153166,0.026687728347853074,0.02668822330501604
204,ViT-B-32-quickgelu,openai,sigmoid,2,beach,beach,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--02--beach--indomain,0.9459639759839893,0.8972706595905989,0.9464214314274291,0.9211908931698775,0.042027330568122384,0.040733960265008314,0.040695638585727514
205,ViT-B-32-quickgelu,openai,isotonic,2,beach,beach,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--02--beach--indomain,0.9396931287525017,0.8748627881448957,0.9560175929628149,0.9136415743217424,0.043432643609567625,0.04080576568225635,0.04111383092956862
206,ViT-B-32-quickgelu,openai,sigmoid,3,bridge,bridge,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--03--bridge--indomain,0.9435623749166111,0.9541083916083916,0.8728508596561375,0.9116725830027146,0.04163082591661364,0.03249893714123588,0.032371972815525514
207,ViT-B-32-quickgelu,openai,isotonic,3,bridge,bridge,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--03--bridge--indomain,0.9471647765176785,0.9424127784783523,0.8964414234306277,0.9188524590163935,0.04031544887727256,0.02733603402347363,0.02743129900404938
208,ViT-B-32-quickgelu,openai,sigmoid,4,church-outdoor,outdoor church,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--04--church-outdoor--indomain,0.9511674449633089,0.9285427539140907,0.9248300679728109,0.9266826923076923,0.04394314353880903,0.06436971713442557,0.06526182577662602
